name,scn_name,bus,carrier,e_nom,e_nom_max,e_initial,capital_cost,e_nom_opt
72789 central_heat_store,eGon2035,72789,central_heat_store,560.2509694772112,inf,272.18716684188934,0.8423579405387989,560.2509694772112
72790 central_heat_store,eGon2035,72790,central_heat_store,591.1987521794493,inf,303.3820065525466,0.8423579405387989,591.1987521794493
72791 central_heat_store,eGon2035,72791,central_heat_store,787.5378781749042,inf,499.6263847954877,0.8423579405387989,787.5378781749042
72792 central_heat_store,eGon2035,72792,central_heat_store,753.9078800866527,inf,354.1973960500283,0.8423579405387988,753.9078800866527
72793 central_heat_store,eGon2035,72793,central_heat_store,566.6727620286723,inf,278.53550397171034,0.8423579405387989,566.6727620286723
72794 central_heat_store,eGon2035,72794,central_heat_store,793.3361014971183,inf,505.48403434710497,0.8423579405387989,793.3361014971183
72795 central_heat_store,eGon2035,72795,central_heat_store,559.1134898744971,inf,270.92026168713204,0.8423579405387989,559.1134898744971
72796 central_heat_store,eGon2035,72796,central_heat_store,1319.9621089361585,inf,413.8190291869831,0.8423579405387989,1319.9621089361585
72797 central_heat_store,eGon2035,72797,central_heat_store,560.8937086475087,inf,272.87330679175,0.842357940538799,560.8937086475087
72798 central_heat_store,eGon2035,72798,central_heat_store,558.9919253448539,inf,271.0706320359021,0.842357940538799,558.9919253448539
72799 central_heat_store,eGon2035,72799,central_heat_store,567.4862949960685,inf,279.33123777958707,0.8423579405387989,567.4862949960685
72800 central_heat_store,eGon2035,72800,central_heat_store,558.9633535666983,inf,270.77992581086613,0.8423579405387989,558.9633535666983
72801 central_heat_store,eGon2035,72801,central_heat_store,561.9916830949765,inf,273.6752043119588,0.8423579405387989,561.9916830949765
